peak_id,retention_time,initial_time,final_time,peak_area,peak_height,date,solute_concentration_mM
23.41667,-22,,,,,2021-03-15,15.0
23.42500,-23,,,,,2021-03-15,15.0
23.43333,-24,,,,,2021-03-15,15.0
23.44167,-24,,,,,2021-03-15,15.0
23.45000,-25,,,,,2021-03-15,15.0
23.45833,-25,,,,,2021-03-15,15.0
23.46667,-26,,,,,2021-03-15,15.0
23.47500,-26,,,,,2021-03-15,15.0
23.48333,-27,,,,,2021-03-15,15.0
23.49167,-27,,,,,2021-03-15,15.0
23.50000,-28,,,,,2021-03-15,15.0
23.50833,-29,,,,,2021-03-15,15.0
23.51667,-30,,,,,2021-03-15,15.0
23.52500,-30,,,,,2021-03-15,15.0
23.53333,-30,,,,,2021-03-15,15.0
23.54167,-31,,,,,2021-03-15,15.0
23.55000,-31,,,,,2021-03-15,15.0
23.55833,-31,,,,,2021-03-15,15.0
23.56667,-32,,,,,2021-03-15,15.0
23.57500,-32,,,,,2021-03-15,15.0
23.58333,-32,,,,,2021-03-15,15.0
23.59167,-32,,,,,2021-03-15,15.0
23.60000,-32,,,,,2021-03-15,15.0
23.60833,-32,,,,,2021-03-15,15.0
23.61667,-33,,,,,2021-03-15,15.0
23.62500,-33,,,,,2021-03-15,15.0
23.63333,-33,,,,,2021-03-15,15.0
23.64167,-33,,,,,2021-03-15,15.0
23.65000,-34,,,,,2021-03-15,15.0
23.65833,-34,,,,,2021-03-15,15.0
23.66667,-34,,,,,2021-03-15,15.0
23.67500,-34,,,,,2021-03-15,15.0
23.68333,-34,,,,,2021-03-15,15.0
23.69167,-34,,,,,2021-03-15,15.0
23.70000,-34,,,,,2021-03-15,15.0
23.70833,-35,,,,,2021-03-15,15.0
23.71667,-35,,,,,2021-03-15,15.0
23.72500,-35,,,,,2021-03-15,15.0
23.73333,-35,,,,,2021-03-15,15.0
23.74167,-36,,,,,2021-03-15,15.0
23.75000,-36,,,,,2021-03-15,15.0
23.75833,-36,,,,,2021-03-15,15.0
23.76667,-36,,,,,2021-03-15,15.0
23.77500,-36,,,,,2021-03-15,15.0
23.78333,-35,,,,,2021-03-15,15.0
23.79167,-35,,,,,2021-03-15,15.0
23.80000,-35,,,,,2021-03-15,15.0
23.80833,-35,,,,,2021-03-15,15.0
23.81667,-35,,,,,2021-03-15,15.0
23.82500,-36,,,,,2021-03-15,15.0
23.83333,-36,,,,,2021-03-15,15.0
23.84167,-36,,,,,2021-03-15,15.0
23.85000,-36,,,,,2021-03-15,15.0
23.85833,-37,,,,,2021-03-15,15.0
23.86667,-37,,,,,2021-03-15,15.0
23.87500,-37,,,,,2021-03-15,15.0
23.88333,-37,,,,,2021-03-15,15.0
23.89167,-37,,,,,2021-03-15,15.0
23.90000,-38,,,,,2021-03-15,15.0
23.90833,-39,,,,,2021-03-15,15.0
23.91667,-39,,,,,2021-03-15,15.0
23.92500,-39,,,,,2021-03-15,15.0
23.93333,-40,,,,,2021-03-15,15.0
23.94167,-40,,,,,2021-03-15,15.0
23.95000,-40,,,,,2021-03-15,15.0
23.95833,-41,,,,,2021-03-15,15.0
23.96667,-41,,,,,2021-03-15,15.0
23.97500,-42,,,,,2021-03-15,15.0
23.98333,-43,,,,,2021-03-15,15.0
23.99167,-43,,,,,2021-03-15,15.0
24.00000,-44,,,,,2021-03-15,15.0
24.00833,-45,,,,,2021-03-15,15.0
24.01667,-45,,,,,2021-03-15,15.0
24.02500,-45,,,,,2021-03-15,15.0
24.03333,-46,,,,,2021-03-15,15.0
24.04167,-46,,,,,2021-03-15,15.0
24.05000,-47,,,,,2021-03-15,15.0
24.05833,-47,,,,,2021-03-15,15.0
24.06667,-48,,,,,2021-03-15,15.0
24.07500,-49,,,,,2021-03-15,15.0
24.08333,-49,,,,,2021-03-15,15.0
24.09167,-50,,,,,2021-03-15,15.0
24.10000,-51,,,,,2021-03-15,15.0
24.10833,-52,,,,,2021-03-15,15.0
24.11667,-53,,,,,2021-03-15,15.0
24.12500,-53,,,,,2021-03-15,15.0
24.13333,-54,,,,,2021-03-15,15.0
24.14167,-54,,,,,2021-03-15,15.0
24.15000,-54,,,,,2021-03-15,15.0
24.15833,-55,,,,,2021-03-15,15.0
24.16667,-56,,,,,2021-03-15,15.0
24.17500,-56,,,,,2021-03-15,15.0
24.18333,-57,,,,,2021-03-15,15.0
24.19167,-57,,,,,2021-03-15,15.0
24.20000,-57,,,,,2021-03-15,15.0
24.20833,-57,,,,,2021-03-15,15.0
24.21667,-57,,,,,2021-03-15,15.0
24.22500,-58,,,,,2021-03-15,15.0
24.23333,-58,,,,,2021-03-15,15.0
24.24167,-58,,,,,2021-03-15,15.0
24.25000,-58,,,,,2021-03-15,15.0
24.25833,-59,,,,,2021-03-15,15.0
24.26667,-59,,,,,2021-03-15,15.0
24.27500,-59,,,,,2021-03-15,15.0
24.28333,-58,,,,,2021-03-15,15.0
24.29167,-57,,,,,2021-03-15,15.0
24.30000,-57,,,,,2021-03-15,15.0
24.30833,-55,,,,,2021-03-15,15.0
24.31667,-54,,,,,2021-03-15,15.0
24.32500,-52,,,,,2021-03-15,15.0
24.33333,-50,,,,,2021-03-15,15.0
24.34167,-48,,,,,2021-03-15,15.0
24.35000,-45,,,,,2021-03-15,15.0
24.35833,-42,,,,,2021-03-15,15.0
24.36667,-39,,,,,2021-03-15,15.0
24.37500,-34,,,,,2021-03-15,15.0
24.38333,-30,,,,,2021-03-15,15.0
24.39167,-25,,,,,2021-03-15,15.0
24.40000,-19,,,,,2021-03-15,15.0
24.40833,-13,,,,,2021-03-15,15.0
24.41667,-6,,,,,2021-03-15,15.0
24.42500,2,,,,,2021-03-15,15.0
24.43333,11,,,,,2021-03-15,15.0
24.44167,21,,,,,2021-03-15,15.0
24.45000,32,,,,,2021-03-15,15.0
24.45833,45,,,,,2021-03-15,15.0
24.46667,58,,,,,2021-03-15,15.0
24.47500,73,,,,,2021-03-15,15.0
24.48333,89,,,,,2021-03-15,15.0
24.49167,107,,,,,2021-03-15,15.0
24.50000,126,,,,,2021-03-15,15.0
24.50833,148,,,,,2021-03-15,15.0
24.51667,172,,,,,2021-03-15,15.0
24.52500,198,,,,,2021-03-15,15.0
24.53333,226,,,,,2021-03-15,15.0
24.54167,257,,,,,2021-03-15,15.0
24.55000,290,,,,,2021-03-15,15.0
24.55833,326,,,,,2021-03-15,15.0
24.56667,365,,,,,2021-03-15,15.0
24.57500,407,,,,,2021-03-15,15.0
24.58333,452,,,,,2021-03-15,15.0
24.59167,501,,,,,2021-03-15,15.0
24.60000,553,,,,,2021-03-15,15.0
24.60833,609,,,,,2021-03-15,15.0
24.61667,668,,,,,2021-03-15,15.0
24.62500,732,,,,,2021-03-15,15.0
24.63333,800,,,,,2021-03-15,15.0
24.64167,871,,,,,2021-03-15,15.0
24.65000,947,,,,,2021-03-15,15.0
24.65833,1027,,,,,2021-03-15,15.0
24.66667,1112,,,,,2021-03-15,15.0
24.67500,1200,,,,,2021-03-15,15.0
24.68333,1292,,,,,2021-03-15,15.0
24.69167,1389,,,,,2021-03-15,15.0
24.70000,1489,,,,,2021-03-15,15.0
24.70833,1593,,,,,2021-03-15,15.0
24.71667,1700,,,,,2021-03-15,15.0
24.72500,1810,,,,,2021-03-15,15.0
24.73333,1923,,,,,2021-03-15,15.0
24.74167,2039,,,,,2021-03-15,15.0
24.75000,2157,,,,,2021-03-15,15.0
24.75833,2277,,,,,2021-03-15,15.0
24.76667,2398,,,,,2021-03-15,15.0
24.77500,2521,,,,,2021-03-15,15.0
24.78333,2644,,,,,2021-03-15,15.0
24.79167,2767,,,,,2021-03-15,15.0
24.80000,2889,,,,,2021-03-15,15.0
24.80833,3011,,,,,2021-03-15,15.0
24.81667,3131,,,,,2021-03-15,15.0
24.82500,3249,,,,,2021-03-15,15.0
24.83333,3365,,,,,2021-03-15,15.0
24.84167,3477,,,,,2021-03-15,15.0
24.85000,3585,,,,,2021-03-15,15.0
24.85833,3689,,,,,2021-03-15,15.0
24.86667,3787,,,,,2021-03-15,15.0
24.87500,3880,,,,,2021-03-15,15.0
24.88333,3966,,,,,2021-03-15,15.0
24.89167,4046,,,,,2021-03-15,15.0
24.90000,4119,,,,,2021-03-15,15.0
24.90833,4185,,,,,2021-03-15,15.0
24.91667,4243,,,,,2021-03-15,15.0
24.92500,4293,,,,,2021-03-15,15.0
24.93333,4335,,,,,2021-03-15,15.0
24.94167,4369,,,,,2021-03-15,15.0
24.95000,4394,,,,,2021-03-15,15.0
24.95833,4410,,,,,2021-03-15,15.0
24.96667,4417,,,,,2021-03-15,15.0
24.97500,4415,,,,,2021-03-15,15.0
24.98333,4404,,,,,2021-03-15,15.0
24.99167,4384,,,,,2021-03-15,15.0
25.00000,4356,,,,,2021-03-15,15.0
25.00833,4320,,,,,2021-03-15,15.0
25.01667,4275,,,,,2021-03-15,15.0
25.02500,4223,,,,,2021-03-15,15.0
25.03333,4164,,,,,2021-03-15,15.0
25.04167,4097,,,,,2021-03-15,15.0
25.05000,4024,,,,,2021-03-15,15.0
25.05833,3945,,,,,2021-03-15,15.0
25.06667,3860,,,,,2021-03-15,15.0
25.07500,3770,,,,,2021-03-15,15.0
25.08333,3675,,,,,2021-03-15,15.0
25.09167,3577,,,,,2021-03-15,15.0
25.10000,3474,,,,,2021-03-15,15.0
25.10833,3368,,,,,2021-03-15,15.0
25.11667,3260,,,,,2021-03-15,15.0
25.12500,3150,,,,,2021-03-15,15.0
25.13333,3038,,,,,2021-03-15,15.0
25.14167,2925,,,,,2021-03-15,15.0
25.15000,2811,,,,,2021-03-15,15.0
25.15833,2697,,,,,2021-03-15,15.0
25.16667,2583,,,,,2021-03-15,15.0
25.17500,2469,,,,,2021-03-15,15.0
25.18333,2357,,,,,2021-03-15,15.0
25.19167,2246,,,,,2021-03-15,15.0
25.20000,2136,,,,,2021-03-15,15.0
25.20833,2029,,,,,2021-03-15,15.0
25.21667,1924,,,,,2021-03-15,15.0
25.22500,1822,,,,,2021-03-15,15.0
25.23333,1722,,,,,2021-03-15,15.0
25.24167,1626,,,,,2021-03-15,15.0
25.25000,1532,,,,,2021-03-15,15.0
25.25833,1442,,,,,2021-03-15,15.0
25.26667,1355,,,,,2021-03-15,15.0
25.27500,1271,,,,,2021-03-15,15.0
25.28333,1191,,,,,2021-03-15,15.0
25.29167,1114,,,,,2021-03-15,15.0
25.30000,1041,,,,,2021-03-15,15.0
25.30833,971,,,,,2021-03-15,15.0
25.31667,905,,,,,2021-03-15,15.0
25.32500,842,,,,,2021-03-15,15.0
25.33333,782,,,,,2021-03-15,15.0
25.34167,726,,,,,2021-03-15,15.0
25.35000,673,,,,,2021-03-15,15.0
25.35833,623,,,,,2021-03-15,15.0
25.36667,577,,,,,2021-03-15,15.0
25.37500,533,,,,,2021-03-15,15.0
25.38333,492,,,,,2021-03-15,15.0
25.39167,454,,,,,2021-03-15,15.0
25.40000,419,,,,,2021-03-15,15.0
25.40833,386,,,,,2021-03-15,15.0
25.41667,355,,,,,2021-03-15,15.0
25.42500,327,,,,,2021-03-15,15.0
25.43333,300,,,,,2021-03-15,15.0
25.44167,276,,,,,2021-03-15,15.0
25.45000,253,,,,,2021-03-15,15.0
25.45833,232,,,,,2021-03-15,15.0
25.46667,213,,,,,2021-03-15,15.0
25.47500,196,,,,,2021-03-15,15.0
25.48333,179,,,,,2021-03-15,15.0
25.49167,164,,,,,2021-03-15,15.0
25.50000,150,,,,,2021-03-15,15.0
25.50833,137,,,,,2021-03-15,15.0
25.51667,126,,,,,2021-03-15,15.0
25.52500,115,,,,,2021-03-15,15.0
25.53333,106,,,,,2021-03-15,15.0
25.54167,97,,,,,2021-03-15,15.0
25.55000,89,,,,,2021-03-15,15.0
25.55833,81,,,,,2021-03-15,15.0
25.56667,74,,,,,2021-03-15,15.0
25.57500,68,,,,,2021-03-15,15.0
25.58333,62,,,,,2021-03-15,15.0
25.59167,57,,,,,2021-03-15,15.0
25.60000,53,,,,,2021-03-15,15.0
25.60833,49,,,,,2021-03-15,15.0
25.61667,45,,,,,2021-03-15,15.0
25.62500,42,,,,,2021-03-15,15.0
25.63333,38,,,,,2021-03-15,15.0
25.64167,35,,,,,2021-03-15,15.0
25.65000,33,,,,,2021-03-15,15.0
25.65833,29,,,,,2021-03-15,15.0
25.66667,27,,,,,2021-03-15,15.0
25.67500,24,,,,,2021-03-15,15.0
25.68333,22,,,,,2021-03-15,15.0
25.69167,19,,,,,2021-03-15,15.0
25.70000,17,,,,,2021-03-15,15.0
25.70833,15,,,,,2021-03-15,15.0
25.71667,13,,,,,2021-03-15,15.0
25.72500,12,,,,,2021-03-15,15.0
25.73333,10,,,,,2021-03-15,15.0
25.74167,8,,,,,2021-03-15,15.0
25.75000,7,,,,,2021-03-15,15.0
25.75833,5,,,,,2021-03-15,15.0
25.76667,4,,,,,2021-03-15,15.0
25.77500,2,,,,,2021-03-15,15.0
25.78333,1,,,,,2021-03-15,15.0
25.79167,-1,,,,,2021-03-15,15.0
25.80000,-2,,,,,2021-03-15,15.0
25.80833,-4,,,,,2021-03-15,15.0
25.81667,-6,,,,,2021-03-15,15.0
25.82500,-8,,,,,2021-03-15,15.0
25.83333,-10,,,,,2021-03-15,15.0
25.84167,-12,,,,,2021-03-15,15.0
25.85000,-13,,,,,2021-03-15,15.0
25.85833,-15,,,,,2021-03-15,15.0
25.86667,-17,,,,,2021-03-15,15.0
25.87500,-19,,,,,2021-03-15,15.0
25.88333,-20,,,,,2021-03-15,15.0
25.89167,-22,,,,,2021-03-15,15.0
25.90000,-24,,,,,2021-03-15,15.0
25.90833,-25,,,,,2021-03-15,15.0
25.91667,-27,,,,,2021-03-15,15.0
25.92500,-29,,,,,2021-03-15,15.0
25.93333,-30,,,,,2021-03-15,15.0
25.94167,-32,,,,,2021-03-15,15.0
25.95000,-34,,,,,2021-03-15,15.0
25.95833,-36,,,,,2021-03-15,15.0
25.96667,-37,,,,,2021-03-15,15.0
25.97500,-39,,,,,2021-03-15,15.0
25.98333,-41,,,,,2021-03-15,15.0
25.99167,-43,,,,,2021-03-15,15.0
26.00000,-44,,,,,2021-03-15,15.0
26.00833,-46,,,,,2021-03-15,15.0
26.01667,-47,,,,,2021-03-15,15.0
26.02500,-49,,,,,2021-03-15,15.0
26.03333,-50,,,,,2021-03-15,15.0
26.04167,-52,,,,,2021-03-15,15.0
26.05000,-53,,,,,2021-03-15,15.0
26.05833,-55,,,,,2021-03-15,15.0
26.06667,-57,,,,,2021-03-15,15.0
26.07500,-58,,,,,2021-03-15,15.0
26.08333,-60,,,,,2021-03-15,15.0
26.09167,-61,,,,,2021-03-15,15.0
26.10000,-63,,,,,2021-03-15,15.0
26.10833,-65,,,,,2021-03-15,15.0
26.11667,-67,,,,,2021-03-15,15.0
26.12500,-68,,,,,2021-03-15,15.0
26.13333,-69,,,,,2021-03-15,15.0
26.14167,-71,,,,,2021-03-15,15.0
26.15000,-72,,,,,2021-03-15,15.0
26.15833,-74,,,,,2021-03-15,15.0
26.16667,-75,,,,,2021-03-15,15.0
26.17500,-76,,,,,2021-03-15,15.0
26.18333,-78,,,,,2021-03-15,15.0
26.19167,-79,,,,,2021-03-15,15.0
26.20000,-81,,,,,2021-03-15,15.0
26.20833,-82,,,,,2021-03-15,15.0
26.21667,-82,,,,,2021-03-15,15.0
26.22500,-83,,,,,2021-03-15,15.0
26.23333,-84,,,,,2021-03-15,15.0
26.24167,-85,,,,,2021-03-15,15.0
26.25000,-85,,,,,2021-03-15,15.0
26.25833,-85,,,,,2021-03-15,15.0
26.26667,-85,,,,,2021-03-15,15.0
26.27500,-86,,,,,2021-03-15,15.0
26.28333,-86,,,,,2021-03-15,15.0
26.29167,-86,,,,,2021-03-15,15.0
26.30000,-87,,,,,2021-03-15,15.0
26.30833,-87,,,,,2021-03-15,15.0
26.31667,-87,,,,,2021-03-15,15.0
26.32500,-86,,,,,2021-03-15,15.0
26.33333,-86,,,,,2021-03-15,15.0
26.34167,-86,,,,,2021-03-15,15.0
26.35000,-85,,,,,2021-03-15,15.0
26.35833,-84,,,,,2021-03-15,15.0
26.36667,-83,,,,,2021-03-15,15.0
26.37500,-83,,,,,2021-03-15,15.0
26.38333,-82,,,,,2021-03-15,15.0
26.39167,-81,,,,,2021-03-15,15.0
26.40000,-80,,,,,2021-03-15,15.0
26.40833,-79,,,,,2021-03-15,15.0
26.41667,-77,,,,,2021-03-15,15.0
26.42500,-76,,,,,2021-03-15,15.0
26.43333,-75,,,,,2021-03-15,15.0
26.44167,-74,,,,,2021-03-15,15.0
26.45000,-72,,,,,2021-03-15,15.0
26.45833,-71,,,,,2021-03-15,15.0
26.46667,-70,,,,,2021-03-15,15.0
26.47500,-69,,,,,2021-03-15,15.0
26.48333,-68,,,,,2021-03-15,15.0
26.49167,-66,,,,,2021-03-15,15.0
26.50000,-66,,,,,2021-03-15,15.0
26.50833,-64,,,,,2021-03-15,15.0
26.51667,-63,,,,,2021-03-15,15.0
26.52500,-62,,,,,2021-03-15,15.0
26.53333,-61,,,,,2021-03-15,15.0
26.54167,-59,,,,,2021-03-15,15.0
26.55000,-58,,,,,2021-03-15,15.0
26.55833,-57,,,,,2021-03-15,15.0
26.56667,-56,,,,,2021-03-15,15.0
26.57500,-55,,,,,2021-03-15,15.0
26.58333,-54,,,,,2021-03-15,15.0
26.59167,-52,,,,,2021-03-15,15.0
26.60000,-51,,,,,2021-03-15,15.0
26.60833,-50,,,,,2021-03-15,15.0
26.61667,-50,,,,,2021-03-15,15.0
26.62500,-49,,,,,2021-03-15,15.0
26.63333,-49,,,,,2021-03-15,15.0
26.64167,-48,,,,,2021-03-15,15.0
26.65000,-47,,,,,2021-03-15,15.0
26.65833,-47,,,,,2021-03-15,15.0
26.66667,-47,,,,,2021-03-15,15.0
26.67500,-46,,,,,2021-03-15,15.0
26.68333,-46,,,,,2021-03-15,15.0
26.69167,-46,,,,,2021-03-15,15.0
26.70000,-45,,,,,2021-03-15,15.0
26.70833,-45,,,,,2021-03-15,15.0
26.71667,-45,,,,,2021-03-15,15.0
26.72500,-45,,,,,2021-03-15,15.0
26.73333,-45,,,,,2021-03-15,15.0
26.74167,-44,,,,,2021-03-15,15.0
26.75000,-44,,,,,2021-03-15,15.0
26.75833,-44,,,,,2021-03-15,15.0
26.76667,-44,,,,,2021-03-15,15.0
26.77500,-43,,,,,2021-03-15,15.0
26.78333,-43,,,,,2021-03-15,15.0
26.79167,-43,,,,,2021-03-15,15.0
26.80000,-43,,,,,2021-03-15,15.0
26.80833,-42,,,,,2021-03-15,15.0
26.81667,-42,,,,,2021-03-15,15.0
26.82500,-41,,,,,2021-03-15,15.0
26.83333,-41,,,,,2021-03-15,15.0
26.84167,-40,,,,,2021-03-15,15.0
26.85000,-40,,,,,2021-03-15,15.0
26.85833,-39,,,,,2021-03-15,15.0
26.86667,-39,,,,,2021-03-15,15.0
26.87500,-38,,,,,2021-03-15,15.0
26.88333,-38,,,,,2021-03-15,15.0
26.89167,-37,,,,,2021-03-15,15.0
26.90000,-37,,,,,2021-03-15,15.0
26.90833,-36,,,,,2021-03-15,15.0
26.91667,-35,,,,,2021-03-15,15.0
26.92500,-34,,,,,2021-03-15,15.0
26.93333,-34,,,,,2021-03-15,15.0
26.94167,-33,,,,,2021-03-15,15.0
26.95000,-32,,,,,2021-03-15,15.0
26.95833,-31,,,,,2021-03-15,15.0
26.96667,-31,,,,,2021-03-15,15.0
26.97500,-30,,,,,2021-03-15,15.0
26.98333,-30,,,,,2021-03-15,15.0
26.99167,-29,,,,,2021-03-15,15.0
27.00000,-28,,,,,2021-03-15,15.0
27.00833,-27,,,,,2021-03-15,15.0
27.01667,-27,,,,,2021-03-15,15.0
27.02500,-26,,,,,2021-03-15,15.0
27.03333,-25,,,,,2021-03-15,15.0
27.04167,-25,,,,,2021-03-15,15.0
27.05000,-24,,,,,2021-03-15,15.0
27.05833,-24,,,,,2021-03-15,15.0
27.06667,-23,,,,,2021-03-15,15.0
27.07500,-22,,,,,2021-03-15,15.0
27.08333,-22,,,,,2021-03-15,15.0
27.09167,-21,,,,,2021-03-15,15.0
27.10000,-20,,,,,2021-03-15,15.0
27.10833,-20,,,,,2021-03-15,15.0
27.11667,-19,,,,,2021-03-15,15.0
27.12500,-19,,,,,2021-03-15,15.0
27.13333,-19,,,,,2021-03-15,15.0
27.14167,-18,,,,,2021-03-15,15.0
27.15000,-17,,,,,2021-03-15,15.0
27.15833,-17,,,,,2021-03-15,15.0
27.16667,-17,,,,,2021-03-15,15.0
27.17500,-16,,,,,2021-03-15,15.0
27.18333,-16,,,,,2021-03-15,15.0
27.19167,-15,,,,,2021-03-15,15.0
27.20000,-15,,,,,2021-03-15,15.0
27.20833,-14,,,,,2021-03-15,15.0
27.21667,-14,,,,,2021-03-15,15.0
27.22500,-14,,,,,2021-03-15,15.0
27.23333,-13,,,,,2021-03-15,15.0
27.24167,-12,,,,,2021-03-15,15.0
27.25000,-12,,,,,2021-03-15,15.0
27.25833,-11,,,,,2021-03-15,15.0
27.26667,-10,,,,,2021-03-15,15.0
27.27500,-9,,,,,2021-03-15,15.0
27.28333,-8,,,,,2021-03-15,15.0
27.29167,-8,,,,,2021-03-15,15.0
27.30000,-7,,,,,2021-03-15,15.0
27.30833,-6,,,,,2021-03-15,15.0
27.31667,-5,,,,,2021-03-15,15.0
27.32500,-4,,,,,2021-03-15,15.0
27.33333,-3,,,,,2021-03-15,15.0
27.34167,-2,,,,,2021-03-15,15.0
27.35000,-1,,,,,2021-03-15,15.0
27.35833,-0,,,,,2021-03-15,15.0
27.36667,0,,,,,2021-03-15,15.0
27.37500,1,,,,,2021-03-15,15.0
27.38333,2,,,,,2021-03-15,15.0
27.39167,2,,,,,2021-03-15,15.0
27.40000,3,,,,,2021-03-15,15.0
27.40833,3,,,,,2021-03-15,15.0
27.41667,4,,,,,2021-03-15,15.0
27.42500,5,,,,,2021-03-15,15.0
27.43333,5,,,,,2021-03-15,15.0
27.44167,6,,,,,2021-03-15,15.0
27.45000,6,,,,,2021-03-15,15.0
27.45833,7,,,,,2021-03-15,15.0
27.46667,8,,,,,2021-03-15,15.0
27.47500,8,,,,,2021-03-15,15.0
27.48333,9,,,,,2021-03-15,15.0
27.49167,9,,,,,2021-03-15,15.0
27.50000,9,,,,,2021-03-15,15.0
27.50833,9,,,,,2021-03-15,15.0
27.51667,9,,,,,2021-03-15,15.0
27.52500,9,,,,,2021-03-15,15.0
27.53333,9,,,,,2021-03-15,15.0
27.54167,9,,,,,2021-03-15,15.0
27.55000,8,,,,,2021-03-15,15.0
27.55833,8,,,,,2021-03-15,15.0
27.56667,8,,,,,2021-03-15,15.0
27.57500,8,,,,,2021-03-15,15.0
27.58333,7,,,,,2021-03-15,15.0
27.59167,7,,,,,2021-03-15,15.0
27.60000,6,,,,,2021-03-15,15.0
27.60833,5,,,,,2021-03-15,15.0
27.61667,4,,,,,2021-03-15,15.0
27.62500,4,,,,,2021-03-15,15.0
27.63333,3,,,,,2021-03-15,15.0
27.64167,2,,,,,2021-03-15,15.0
27.65000,1,,,,,2021-03-15,15.0
27.65833,-0,,,,,2021-03-15,15.0
27.66667,-1,,,,,2021-03-15,15.0
27.67500,-3,,,,,2021-03-15,15.0
27.68333,-4,,,,,2021-03-15,15.0
27.69167,-6,,,,,2021-03-15,15.0
27.70000,-7,,,,,2021-03-15,15.0
27.70833,-8,,,,,2021-03-15,15.0
27.71667,-10,,,,,2021-03-15,15.0
27.72500,-11,,,,,2021-03-15,15.0
27.73333,-13,,,,,2021-03-15,15.0
27.74167,-15,,,,,2021-03-15,15.0
27.75000,-16,,,,,2021-03-15,15.0
27.75833,-18,,,,,2021-03-15,15.0
27.76667,-20,,,,,2021-03-15,15.0
27.77500,-21,,,,,2021-03-15,15.0
27.78333,-23,,,,,2021-03-15,15.0
27.79167,-24,,,,,2021-03-15,15.0
27.80000,-26,,,,,2021-03-15,15.0
27.80833,-28,,,,,2021-03-15,15.0
27.81667,-30,,,,,2021-03-15,15.0
27.82500,-32,,,,,2021-03-15,15.0
27.83333,-34,,,,,2021-03-15,15.0
27.84167,-36,,,,,2021-03-15,15.0
27.85000,-39,,,,,2021-03-15,15.0
27.85833,-41,,,,,2021-03-15,15.0
27.86667,-43,,,,,2021-03-15,15.0
27.87500,-46,,,,,2021-03-15,15.0
27.88333,-49,,,,,2021-03-15,15.0
27.89167,-53,,,,,2021-03-15,15.0
27.90000,-56,,,,,2021-03-15,15.0
27.90833,-59,,,,,2021-03-15,15.0
27.91667,-62,,,,,2021-03-15,15.0
27.92500,-66,,,,,2021-03-15,15.0
27.93333,-70,,,,,2021-03-15,15.0
27.94167,-74,,,,,2021-03-15,15.0
27.95000,-78,,,,,2021-03-15,15.0
27.95833,-82,,,,,2021-03-15,15.0
27.96667,-86,,,,,2021-03-15,15.0
27.97500,-90,,,,,2021-03-15,15.0
27.98333,-94,,,,,2021-03-15,15.0
27.99167,-99,,,,,2021-03-15,15.0
28.00000,-104,,,,,2021-03-15,15.0
28.00833,-111,,,,,2021-03-15,15.0
28.01667,-117,,,,,2021-03-15,15.0
28.02500,-124,,,,,2021-03-15,15.0
28.03333,-130,,,,,2021-03-15,15.0
28.04167,-137,,,,,2021-03-15,15.0
28.05000,-145,,,,,2021-03-15,15.0
28.05833,-153,,,,,2021-03-15,15.0
28.06667,-161,,,,,2021-03-15,15.0
28.07500,-170,,,,,2021-03-15,15.0
28.08333,-178,,,,,2021-03-15,15.0
28.09167,-188,,,,,2021-03-15,15.0
28.10000,-198,,,,,2021-03-15,15.0
28.10833,-208,,,,,2021-03-15,15.0
28.11667,-219,,,,,2021-03-15,15.0
28.12500,-230,,,,,2021-03-15,15.0
28.13333,-241,,,,,2021-03-15,15.0
28.14167,-253,,,,,2021-03-15,15.0
28.15000,-264,,,,,2021-03-15,15.0
28.15833,-277,,,,,2021-03-15,15.0
28.16667,-290,,,,,2021-03-15,15.0
28.17500,-303,,,,,2021-03-15,15.0
28.18333,-317,,,,,2021-03-15,15.0
28.19167,-330,,,,,2021-03-15,15.0
28.20000,-344,,,,,2021-03-15,15.0
28.20833,-359,,,,,2021-03-15,15.0
28.21667,-374,,,,,2021-03-15,15.0
28.22500,-389,,,,,2021-03-15,15.0
28.23333,-404,,,,,2021-03-15,15.0
28.24167,-420,,,,,2021-03-15,15.0
28.25000,-435,,,,,2021-03-15,15.0
28.25833,-451,,,,,2021-03-15,15.0
28.26667,-467,,,,,2021-03-15,15.0
28.27500,-483,,,,,2021-03-15,15.0
28.28333,-499,,,,,2021-03-15,15.0
28.29167,-515,,,,,2021-03-15,15.0
28.30000,-531,,,,,2021-03-15,15.0
28.30833,-547,,,,,2021-03-15,15.0
28.31667,-563,,,,,2021-03-15,15.0
28.32500,-579,,,,,2021-03-15,15.0
28.33333,-595,,,,,2021-03-15,15.0
28.34167,-610,,,,,2021-03-15,15.0
28.35000,-625,,,,,2021-03-15,15.0
28.35833,-640,,,,,2021-03-15,15.0
28.36667,-655,,,,,2021-03-15,15.0
28.37500,-669,,,,,2021-03-15,15.0
28.38333,-682,,,,,2021-03-15,15.0
28.39167,-695,,,,,2021-03-15,15.0
28.40000,-707,,,,,2021-03-15,15.0
28.40833,-719,,,,,2021-03-15,15.0
28.41667,-731,,,,,2021-03-15,15.0
28.42500,-741,,,,,2021-03-15,15.0
28.43333,-751,,,,,2021-03-15,15.0
28.44167,-761,,,,,2021-03-15,15.0
28.45000,-770,,,,,2021-03-15,15.0
28.45833,-778,,,,,2021-03-15,15.0
28.46667,-786,,,,,2021-03-15,15.0
28.47500,-793,,,,,2021-03-15,15.0
28.48333,-800,,,,,2021-03-15,15.0
28.49167,-805,,,,,2021-03-15,15.0
28.50000,-810,,,,,2021-03-15,15.0
28.50833,-814,,,,,2021-03-15,15.0
